coin,date,volume,price,market_cap
xmr,2017-06-25,9273720,45.6865,670906806.0
xmr,2017-06-27,15002000,43.1749,634302650.0
xmr,2017-06-28,10412500,45.1278,663338998.0
xmr,2017-06-29,12230800,46.0608,677289401.0
xmr,2017-06-30,11940700,44.7154,657738452.0
xmr,2017-07-01,10445700,40.6314,597890205.0
xmr,2017-07-02,11890500,42.4691,625175943.0
xmr,2017-07-03,12023700,43.9607,647353966.0
xmr,2017-07-04,13982400,44.2564,651911414.0
xmr,2017-07-05,17147000,45.5964,671878330.0
xmr,2017-07-06,20408500,48.6317,716855398.0
xmr,2017-07-07,21625500,45.2307,666933810.0
xmr,2017-07-08,15649500,44.6215,658189672.0
xmr,2017-07-09,14560700,46.1795,681411946.0
xmr,2017-07-10,12671400,41.912,618662933.0
xmr,2017-07-11,18817300,37.5246,554081163.0
xmr,2017-07-12,14355200,40.2762,595005644.0
xmr,2017-07-13,10472700,37.3985,552695843.0
xmr,2017-07-14,8652240,34.4258,508935162.0
xmr,2017-07-15,10417800,32.4538,479943289.0
xmr,2017-07-16,13845000,30.8099,455796314.0
xmr,2017-07-17,11821100,33.9128,501858215.0
xmr,2017-07-18,9588200,35.835,530492882.0
xmr,2017-07-19,7716260,36.3264,537920525.0
xmr,2017-07-20,14983800,39.8925,590957887.0
xmr,2017-07-21,8361160,41.0719,608498610.0
xmr,2017-07-22,9787630,44.0964,653668395.0
xmr,2017-07-23,8544440,43.0823,638852931.0
xmr,2017-07-24,11872600,44.9496,666768068.0
xmr,2017-07-25,12159100,39.5153,586350802.0
xmr,2017-07-26,27288000,46.0731,683897087.0
xmr,2017-07-27,15408200,44.5697,661722692.0
xmr,2017-07-28,17636900,43.6302,647980424.0
xmr,2017-07-29,7218060,43.4212,645093603.0
xmr,2017-07-30,12150700,40.1382,596513090.0
xmr,2017-07-31,13201700,40.9034,608091911.0
xmr,2017-08-01,17440800,44.1725,656905205.0
xmr,2017-08-02,7674520,43.4708,646674870.0
xmr,2017-08-03,8503510,43.295,644279405.0
xmr,2017-08-04,8624630,45.8756,682907712.0
xmr,2017-08-05,11452400,48.2697,718787806.0
xmr,2017-08-06,7778220,47.6555,709853827.0
xmr,2017-08-07,13835600,51.2228,763259946.0
xmr,2017-08-08,12210800,52.4601,781960198.0
xmr,2017-08-09,10950600,50.0479,746247419.0
xmr,2017-08-10,8948610,49.3224,735676340.0
xmr,2017-08-11,8756620,51.5254,768790367.0
xmr,2017-08-12,22863600,47.3791,707138234.0
xmr,2017-08-13,14598300,48.6645,726560235.0
xmr,2017-08-14,14117700,49.6228,741115603.0
xmr,2017-08-15,12664200,47.8501,714859750.0
xmr,2017-08-16,12930600,48.4735,724415144.0
xmr,2017-08-17,11253400,47.4218,708923756.0
xmr,2017-08-18,16146300,49.4538,739513653.0
xmr,2017-08-19,26348400,54.8142,819671072.0
xmr,2017-08-20,14850000,54.4106,813635788.0
xmr,2017-08-21,253746000,81.0597,1212136476.0
xmr,2017-08-22,138816000,89.9795,1345519833.0
xmr,2017-08-23,82114700,92.3694,1381257505.0
xmr,2017-08-24,70813300,86.9489,1300201373.0
xmr,2017-08-25,152371000,119.65,1789201408.0
xmr,2017-08-26,252102000,130.623,1953287551.0
xmr,2017-08-27,108805000,139.635,2094426295.0
xmr,2017-08-28,195877000,144.495,2167718241.0
xmr,2017-08-29,166398000,133.002,1996221242.0
xmr,2017-08-30,111587000,132.851,1994534263.0
xmr,2017-08-31,126567000,138.483,2079771489.0
xmr,2017-09-01,184922000,137.271,2062225723.0
xmr,2017-09-02,108806000,126.083,1894748491.0
xmr,2017-09-03,86342300,122.169,1836504434.0
xmr,2017-09-04,96760600,98.5683,1482184051.0
xmr,2017-09-05,106480000,118.463,1781911041.0
xmr,2017-09-06,58681300,117.809,1772613695.0
xmr,2017-09-08,63445900,120.823,1818543876.0
xmr,2017-09-09,155030000,115.424,1737837301.0
xmr,2017-09-10,33014700,111.707,1682384578.0
xmr,2017-09-11,52909800,113.092,1703778466.0
xmr,2017-09-12,28539000,113.326,1707831729.0
xmr,2017-09-13,43746300,103.449,1559470489.0
xmr,2017-09-14,123489000,115.193,1737017843.0
xmr,2017-09-15,139850000,92.4311,1394227916.0
xmr,2017-09-16,167404000,101.196,1526892387.0
xmr,2017-09-17,52692500,93.2957,1408116551.0
xmr,2017-09-18,45886700,96.3534,1454713078.0
xmr,2017-09-19,60355500,97.5665,1473450326.0
xmr,2017-09-20,48307700,93.7771,1416494239.0
xmr,2017-09-21,30987900,93.7593,1416225372.0
xmr,2017-09-22,34619700,89.2386,1347940625.0
xmr,2017-09-23,27196700,89.1019,1345875785.0
xmr,2017-09-24,25270600,90.2268,1364687028.0
xmr,2017-09-25,23553700,91.1577,1379198042.0
xmr,2017-09-26,28081000,93.1943,1410428523.0
xmr,2017-09-27,32524900,93.6268,1417398460.0
xmr,2017-09-28,55569400,99.4678,1506268229.0
xmr,2017-09-29,42650000,93.3391,1413900374.0
xmr,2017-09-30,33237800,94.9875,1439293762.0
xmr,2017-10-01,28801500,93.829,1422147300.0
xmr,2017-10-02,28002100,92.0622,1395782746.0
xmr,2017-10-03,27667900,90.6725,1375142812.0
xmr,2017-10-04,43219100,92.2213,1399039072.0
xmr,2017-10-05,27469300,88.689,1345720531.0
xmr,2017-10-06,26984800,90.997,1380740917.0
xmr,2017-10-07,23808300,90.6604,1376567571.0
xmr,2017-10-08,23916400,91.1438,1384348387.0
xmr,2017-10-09,30752700,89.0231,1352528144.0
xmr,2017-10-10,42590700,88.3593,1342820452.0
xmr,2017-10-11,24546900,86.1254,1309247304.0
xmr,2017-10-12,21364700,87.991,1338020492.0
xmr,2017-10-13,40905100,86.7684,1319801653.0
xmr,2017-10-14,58434400,94.2878,1434360832.0
xmr,2017-10-15,40365600,98.3701,1496463153.0
xmr,2017-10-16,30832500,93.049,1416574732.0
xmr,2017-10-17,32265700,94.811,1443822654.0
xmr,2017-10-18,44529400,90.7399,1382230151.0
xmr,2017-10-19,35808200,89.6561,1366101886.0
xmr,2017-10-20,34478700,89.6862,1366953869.0
xmr,2017-10-21,38167400,87.8064,1338648305.0
xmr,2017-10-22,25456100,87.0023,1326816207.0
xmr,2017-10-23,24474500,85.6726,1306905745.0
xmr,2017-10-24,37570700,88.65,1352714813.0
xmr,2017-10-25,33098000,87.3209,1332823913.0
xmr,2017-10-26,58790700,89.2307,1362357933.0
xmr,2017-10-27,25227500,87.1535,1331031204.0
xmr,2017-10-28,26687800,86.7701,1325547991.0
xmr,2017-10-29,28736100,87.1933,1332369144.0
xmr,2017-10-30,35768600,89.0375,1360953183.0
xmr,2017-10-31,26224900,88.5337,1353634990.0
xmr,2017-11-01,30641700,86.9657,1330045079.0
xmr,2017-11-02,42108800,83.0494,1270503375.0
xmr,2017-11-03,45390200,84.5762,1294206212.0
xmr,2017-11-04,34811200,86.5584,1324913399.0
xmr,2017-11-05,22632700,87.19,1334945815.0
xmr,2017-11-05,29570000,87.2719,1336591456.0
xmr,2017-11-06,126493000,100.961,1546659220.0
xmr,2017-11-07,58746800,99.8178,1529576138.0
xmr,2017-11-08,89671700,114.392,1753411635.0
xmr,2017-11-09,81607300,117.71,1804764059.0
xmr,2017-11-10,82055100,109.508,1679494730.0
xmr,2017-11-11,118466000,118.183,1813031154.0
xmr,2017-11-12,172665000,134.073,2057414296.0
xmr,2017-11-13,89854500,120.77,1853316961.0
xmr,2017-11-14,48648800,122.82,1885744930.0
xmr,2017-11-15,53350300,123.88,1902538269.0
xmr,2017-11-16,71101600,120.988,1858639545.0
xmr,2017-11-17,48739000,124.572,1914209493.0
xmr,2017-11-18,58016900,133.256,2048217549.0
xmr,2017-11-19,44220500,131.484,2021566047.0
xmr,2017-11-20,66938800,132.81,2042349009.0
xmr,2017-11-21,83300100,146.249,2249013630.0
xmr,2017-11-22,193504000,159.913,2460706796.0
xmr,2017-11-23,87368600,159.478,2454664755.0
xmr,2017-11-24,73923300,161.778,2490760805.0
xmr,2017-11-25,55663400,164.889,2539334012.0
xmr,2017-11-26,66307100,164.093,2527763251.0
xmr,2017-11-27,109913000,183.342,2825065802.0
xmr,2017-11-28,167343000,199.41,3073270833.0
xmr,2017-11-29,188146000,187.743,2893461141.0
xmr,2017-11-30,115214000,176.457,2721164843.0
xmr,2017-12-01,72400500,188.424,2906507880.0
xmr,2017-12-02,98927800,198.809,3067520741.0
xmr,2017-12-03,86667500,202.049,3118246387.0
xmr,2017-12-04,101479000,212.269,3275972869.0
xmr,2017-12-05,559356000,295.875,4568903720.0
xmr,2017-12-06,366162000,269.757,4166815061.0
xmr,2017-12-07,280595000,274.007,4233197684.0
xmr,2017-12-08,178910000,278.139,4297033910.0
xmr,2017-12-09,162726000,231.68,3579278045.0
xmr,2017-12-10,155766000,247.742,3827423608.0
xmr,2017-12-10,143300000,242.777,4050088686.11
xrp,2013-08-04,0,0.00587384,45921033.0
xrp,2013-08-05,0,0.00565258,44191247.0
xrp,2013-08-06,0,0.00466886,36500632.0
xrp,2013-08-07,0,0.00448605,35071444.0
xrp,2013-08-08,0,0.00419553,32800191.0
xrp,2013-08-09,0,0.00427738,33440085.0
xrp,2013-08-10,0,0.00431834,33760306.0
xrp,2013-08-11,0,0.00437208,34180439.0
xrp,2013-08-12,0,0.00439693,34374714.0
xrp,2013-08-13,0,0.0042276,33050910.0
xrp,2013-08-14,0,0.00384587,30066587.0
xrp,2013-08-15,0,0.00332756,26014497.0
xrp,2013-08-16,0,0.0029013,22682043.0
xrp,2013-08-17,0,0.00549521,42960946.0
xrp,2013-08-18,0,0.00619764,48452466.0
xrp,2013-08-19,0,0.00555976,43465590.0
xrp,2013-08-20,0,0.00606081,47382744.0
xrp,2013-08-21,0,0.00633807,49550332.0
xrp,2013-08-22,0,0.0059671,46650130.0
xrp,2013-08-23,0,0.0051352,40146427.0
xrp,2013-08-24,0,0.00552798,43217138.0
xrp,2013-08-25,0,0.00609973,47687016.0
xrp,2013-08-26,0,0.0064659,50549693.0
xrp,2013-08-27,0,0.00641998,50190696.0
xrp,2013-08-28,0,0.00634881,49634296.0
xrp,2013-08-29,0,0.00582002,45500274.0
xrp,2013-08-30,0,0.00604502,47259300.0
xrp,2013-08-31,0,0.00586333,45838867.0
xrp,2013-09-01,0,0.00580064,45348764.0
xrp,2013-09-02,0,0.00562712,43992204.0
xrp,2013-09-03,0,0.00567312,44351826.0
xrp,2013-09-04,0,0.005577,43600371.0
xrp,2013-09-05,0,0.00583863,45645765.0
xrp,2013-09-06,0,0.0059111,46212328.0
xrp,2013-09-07,0,0.006188,48377102.0
xrp,2013-09-08,0,0.00614238,48020449.0
xrp,2013-09-09,0,0.00618881,48383434.0
xrp,2013-09-10,0,0.00585396,45765614.0
xrp,2013-09-11,0,0.00608146,47544184.0
xrp,2013-09-12,0,0.00642623,50239557.0
xrp,2013-09-13,0,0.0065889,51511294.0
xrp,2013-09-14,0,0.00634135,49575975.0
xrp,2013-09-15,0,0.0064294,50264340.0
xrp,2013-09-16,0,0.00704318,55062805.0
xrp,2013-09-17,0,0.00961002,75130077.0
xrp,2013-09-18,0,0.0108464,84795959.0
xrp,2013-09-19,0,0.0111217,86948224.0
xrp,2013-09-20,0,0.0101137,79067791.0
xrp,2013-09-21,0,0.00974518,76186743.0
xrp,2013-09-22,0,0.0104008,81312308.0
xrp,2013-09-23,0,0.0100193,78329783.0
xrp,2013-09-24,0,0.010433,81564044.0
xrp,2013-09-25,0,0.0105899,82790671.0
xrp,2013-09-26,0,0.011676,91281681.0
xrp,2013-09-28,0,0.0143469,112162483.0
xrp,2013-09-29,0,0.0141405,110548870.0
xrp,2013-09-30,0,0.0110409,86316539.0
xrp,2013-10-01,0,0.0119368,93320586.0
xrp,2013-10-02,0,0.00930593,72752735.0
xrp,2013-10-03,0,0.00840092,65677466.0
xrp,2013-10-04,0,0.00946689,74011102.0
xrp,2013-10-05,0,0.0092795,72546108.0
xrp,2013-10-06,0,0.0103753,81112951.0
xrp,2013-10-07,0,0.00933073,72946618.0
xrp,2013-10-08,0,0.00971878,75980350.0
xrp,2013-10-09,0,0.00944168,73814013.0
xrp,2013-10-10,0,0.010089,78874690.0
xrp,2013-10-11,0,0.00906698,70884650.0
xrp,2013-10-12,0,0.00891616,69705556.0
xrp,2013-10-13,0,0.00889263,69521601.0
xrp,2013-10-14,0,0.00853884,66755710.0
xrp,2013-10-15,0,0.00798699,62441407.0
xrp,2013-10-16,0,0.00758473,59296583.0
xrp,2013-10-17,0,0.00776452,60702161.0
xrp,2013-10-18,0,0.00776709,60722253.0
xrp,2013-10-19,0,0.00729291,57015166.0
xrp,2013-10-20,0,0.00753032,58871211.0
xrp,2013-10-21,0,0.00674171,52705945.0
xrp,2013-10-22,0,0.00678454,53040786.0
xrp,2013-10-23,0,0.0074298,58085357.0
xrp,2013-10-24,0,0.00872816,68235792.0
xrp,2013-10-25,0,0.00693994,54255686.0
xrp,2013-10-26,0,0.00630711,49308290.0
xrp,2013-10-27,0,0.00664484,51948626.0
xrp,2013-10-28,0,0.0063276,49468479.0
xrp,2013-10-29,0,0.00593466,46396517.0
xrp,2013-10-30,0,0.00605789,47359916.0
xrp,2013-10-31,0,0.00599734,46886543.0
xrp,2013-11-01,0,0.00618308,48338638.0
xrp,2013-11-02,0,0.00653112,51059576.0
xrp,2013-11-03,0,0.00715258,55918082.0
xrp,2013-11-04,0,0.00719038,56213598.0
xrp,2013-11-05,0,0.0069937,54675975.0
xrp,2013-11-06,0,0.00775965,60664088.0
xrp,2013-11-07,0,0.00889267,69521914.0
xrp,2013-11-08,0,0.0105597,82554570.0
xrp,2013-11-09,0,0.00881359,68903675.0
xrp,2013-11-10,0,0.00837478,65473107.0
xrp,2013-11-11,0,0.00892624,69784360.0
xrp,2013-11-13,0,0.0105099,82165239.0
xrp,2013-11-14,0,0.00987478,77199941.0
xrp,2013-11-15,0,0.0096295,75282369.0
xrp,2013-11-16,0,0.00998194,78037706.0
xrp,2013-11-17,0,0.0103268,80733784.0
xrp,2013-11-18,0,0.0109638,85713780.0
xrp,2013-11-19,0,0.0082943,64843923.0
xrp,2013-11-20,0,0.00728586,56960050.0
xrp,2013-11-22,0,0.008754,68437807.0
xrp,2013-11-23,0,0.00995799,77850468.0
xrp,2013-11-25,0,0.0134786,105374209.0
xrp,2013-11-26,0,0.0230756,180402497.0
xrp,2013-11-27,0,0.0234877,183624250.0
xrp,2013-11-29,0,0.0297636,232688544.0
xrp,2013-11-30,0,0.0357765,279696734.0
xrp,2013-12-01,0,0.0527312,412246710.0
xrp,2013-12-02,0,0.0575158,449652185.0
xrp,2013-12-03,0,0.0491969,384615942.0
xrp,2013-12-04,0,0.0543969,425268969.0
xrp,2013-12-05,0,0.0541564,423388766.0
xrp,2013-12-06,0,0.0469207,366820861.0
xrp,2013-12-07,0,0.0346756,271090019.0
xrp,2013-12-08,0,0.034439,269240306.0
xrp,2013-12-09,0,0.0386676,302299035.0
xrp,2013-12-10,0,0.0437476,342013915.0
xrp,2013-12-11,0,0.0380613,297559048.0
xrp,2013-12-12,0,0.034566,270233178.0
xrp,2013-12-13,0,0.034352,268560150.0
xrp,2013-12-14,0,0.0322093,251808757.0
xrp,2013-12-15,0,0.0290606,227192568.0
xrp,2013-12-16,0,0.0234149,183055107.0
xrp,2013-12-17,0,0.0183658,143581800.0
xrp,2013-12-18,0,0.0168461,131700953.0
xrp,2013-12-19,0,0.0207833,162481548.0
xrp,2013-12-20,0,0.0214271,167514706.0
xrp,2013-12-21,0,0.0215525,168495069.0
xrp,2013-12-22,0,0.0220126,172092080.0
xrp,2013-12-23,0,0.0231614,181073272.0
xrp,2013-12-24,0,0.0225342,176169892.0
xrp,2013-12-25,0,0.0219629,171703531.0
xrp,2013-12-26,0,0.0243375,190267892.0
xrp,2013-12-27,133863,0.0264432,206730023.0
xrp,2013-12-28,139954,0.0273354,213705144.0
xrp,2013-12-29,51404,0.0272621,213132093.0
xrp,2013-12-30,69670,0.0276683,216307720.0
xrp,2013-12-31,63398,0.0274381,214508041.0
xrp,2014-01-01,55836,0.0270432,211420757.0
xrp,2014-01-02,118745,0.028997,226695350.0
xrp,2014-01-03,89287,0.0276943,216510985.0
xrp,2014-01-04,60288,0.0280872,219582634.0
xrp,2014-01-05,195215,0.0249197,194819468.0
xrp,2014-01-06,180323,0.0255103,199436713.0
xrp,2014-01-07,75928,0.0237737,185860166.0
xrp,2014-01-08,79839,0.0231652,181102980.0
xrp,2014-01-09,98532,0.0226096,176759361.0
xrp,2014-01-10,62956,0.0225619,176386447.0
xrp,2014-01-11,69314,0.0239417,187173572.0
xrp,2014-01-12,42787,0.0221986,173546208.0
xrp,2014-01-13,15321,0.0216556,169301094.0
xrp,2014-01-14,41971,0.021214,165848714.0
xrp,2014-01-15,25227,0.0222549,173986355.0
xrp,2014-01-16,57725,0.0210663,164694011.0
xrp,2014-01-17,72247,0.0204377,159779686.0
xrp,2014-01-18,17951,0.0213437,166862694.0
xrp,2014-01-19,69046,0.0207658,162344735.0
xrp,2014-01-20,65473,0.0199247,155769108.0
xrp,2014-01-21,80476,0.0199726,156143585.0
xrp,2014-01-22,81643,0.0191161,149447563.0
xrp,2014-01-23,111662,0.0182854,142953242.0
xrp,2014-01-25,108301,0.0185526,145042182.0
xrp,2014-01-26,84073,0.0191786,149936181.0
xrp,2014-01-27,66063,0.0204128,159585020.0
xrp,2014-01-28,132292,0.0209537,163813717.0
xrp,2014-01-29,29239,0.0203404,159019005.0
xrp,2014-01-30,82570,0.0203371,158993206.0
xrp,2014-02-01,110279,0.0206331,161307301.0
xrp,2014-02-02,121498,0.0208784,163225030.0
xrp,2014-02-03,92101,0.0214641,167803968.0
xrp,2014-02-04,82357,0.0214894,168001760.0
xrp,2014-02-05,51553,0.0208163,162739539.0
xrp,2014-02-06,91009,0.020027,156568878.0
xrp,2014-02-07,94078,0.0183476,143439514.0
xrp,2014-02-08,137345,0.0184492,144233812.0
xrp,2014-02-09,46602,0.0173264,135455885.0
xrp,2014-02-10,78992,0.0177394,138684674.0
xrp,2014-02-11,135739,0.0182464,142648344.0
xrp,2014-02-12,84918,0.0172474,134838272.0
xrp,2014-02-13,64686,0.0167991,131333512.0
xrp,2014-02-14,104394,0.0157666,123261541.0
xrp,2014-02-15,158770,0.0159131,124406862.0
xrp,2014-02-16,81917,0.0161888,126562254.0
xrp,2014-02-17,84985,0.015269,119371359.0
xrp,2014-02-18,115312,0.0153238,119799779.0
xrp,2014-02-19,191498,0.0152173,118967174.0
xrp,2014-02-20,223546,0.0153568,120057769.0
xrp,2014-02-21,188522,0.0145808,113991087.0
xrp,2014-02-22,93762,0.0147336,115185661.0
xrp,2014-02-23,88773,0.0156294,122188926.0
xrp,2014-02-24,63365,0.0149639,116986121.0
xrp,2014-02-25,122708,0.0113426,88675196.0
xrp,2014-02-26,175388,0.0137323,107357607.0
xrp,2014-02-27,151039,0.0138436,108227739.0
xrp,2014-02-28,29209,0.0141288,110457401.0
xrp,2014-03-01,164650,0.0138003,107889224.0
xrp,2014-03-02,79966,0.0136833,106974531.0
xrp,2014-03-03,85549,0.0139152,108787500.0
xrp,2014-03-04,231513,0.015657,122404700.0
xrp,2014-03-05,84657,0.0158142,123633672.0
xrp,2014-03-06,137670,0.0160143,125198032.0
xrp,2014-03-07,165546,0.0152577,119283017.0
xrp,2014-03-08,108130,0.0147279,115141099.0
xrp,2014-03-09,12954,0.0145256,113559539.0
xrp,2014-03-10,17615,0.0144892,113274968.0
xrp,2014-03-11,107847,0.0147453,115277130.0
xrp,2014-03-12,239703,0.0143696,112339949.0
xrp,2014-03-13,48142,0.0143613,112275060.0
xrp,2014-03-14,120309,0.0142599,111482326.0
xrp,2014-03-15,65614,0.0143668,112318059.0
xrp,2014-03-16,50259,0.0143675,112323531.0
xrp,2014-03-17,106374,0.0140547,109878095.0
xrp,2014-03-18,102741,0.0136943,107060528.0
xrp,2014-03-19,109271,0.014008,109513000.0
xrp,2014-03-20,72732,0.0136985,107093363.0
xrp,2014-03-21,219999,0.0133853,104644800.0
xrp,2014-03-22,100693,0.0129715,101409757.0
xrp,2014-03-23,179944,0.0127485,99666368.0
xrp,2014-03-24,113405,0.0125302,97959722.0
xrp,2014-03-25,95987,0.0127123,99383360.0
xrp,2014-03-26,158163,0.0127315,99533463.0
xrp,2014-03-27,229366,0.0110146,86110928.0
xrp,2014-03-28,195563,0.0105044,82122241.0
xrp,2014-03-30,124124,0.00997515,77984623.0
xrp,2014-03-31,203590,0.00905744,70810067.0
xrp,2014-04-01,219946,0.00882712,69009451.0
xrp,2014-04-02,164082,0.00874786,68389805.0
xrp,2014-04-03,308842,0.00748352,58505334.0
xrp,2014-04-04,157969,0.00789384,61713171.0
xrp,2014-04-05,99418,0.00808195,63183794.0
xrp,2014-04-06,108944,0.00828741,64790058.0
xrp,2014-04-07,63143,0.00822231,64281113.0
xrp,2014-04-08,70182,0.00814427,63671005.0
xrp,2014-04-09,181115,0.00805076,62939954.0
xrp,2014-04-10,250094,0.00726467,56794389.0
xrp,2014-04-11,381928,0.00673648,52665058.0
xrp,2014-04-12,317867,0.00645675,50478159.0
xrp,2014-04-13,151370,0.0061921,48409155.0
xrp,2014-04-14,266135,0.00612054,47849707.0
xrp,2014-04-15,384956,0.00682492,53356472.0
xrp,2014-04-16,1082990,0.00773924,60504525.0
xrp,2014-04-17,590430,0.00647059,50586359.0
xrp,2014-04-18,221660,0.00633589,49533289.0
xrp,2014-04-19,221444,0.00651384,50924483.0
xrp,2014-04-20,181068,0.00639769,50016435.0
xrp,2014-04-21,148540,0.00625063,48866736.0
xrp,2014-04-22,185182,0.00613032,47926166.0
xrp,2014-04-23,242224,0.0061003,47691473.0
xrp,2014-04-24,197881,0.00589954,46121953.0
xrp,2014-04-25,352248,0.00564082,44099309.0
xrp,2014-04-26,97217,0.00540376,42246000.0
xrp,2014-04-27,137817,0.00526292,41144928.0
xrp,2014-04-28,163088,0.00486672,38047480.0
xrp,2014-04-29,72250,0.00536641,41954001.0
xrp,2014-04-30,80541,0.00537104,41990198.0
xrp,2014-05-01,35939,0.00538186,42074788.0
xrp,2014-05-02,254914,0.00525651,41094815.0
xrp,2014-05-03,51551,0.00497903,38925507.0
xrp,2014-05-04,59317,0.00500876,39157933.0
xrp,2014-05-05,160820,0.00519605,40622146.0
xrp,2014-05-06,270115,0.00603696,47196287.0
xrp,2014-05-07,418578,0.00659989,51597212.0
xrp,2014-05-08,475383,0.00607446,47489458.0
xrp,2014-05-09,245331,0.00603199,47157433.0
xrp,2014-05-10,182490,0.00596387,46624878.0
xrp,2014-05-11,134239,0.00573767,44856471.0
xrp,2014-05-12,165887,0.00592382,46311771.0
xrp,2014-05-13,298572,0.006256,48908718.0
xrp,2014-05-14,980729,0.00707355,55300234.0
xrp,2014-05-15,378748,0.00711923,55657355.0
xrp,2014-05-16,323610,0.00693968,54253653.0
xrp,2014-05-17,250335,0.00652822,51036904.0
xrp,2014-05-18,322507,0.00601699,47040164.0
xrp,2014-05-19,262454,0.0059637,46623549.0
xrp,2014-05-20,365504,0.00666409,52099121.0
xrp,2014-05-21,488023,0.00666698,52121714.0
xrp,2014-05-22,2514960,0.00440486,34436710.0
xrp,2014-05-23,2282960,0.00316663,24756364.0
xrp,2014-05-25,755525,0.00368655,28821041.0
xrp,2014-05-26,523746,0.00369285,28870294.0
xrp,2014-05-27,899168,0.00402057,31432373.0
xrp,2014-05-28,1716490,0.00487951,38147471.0
xrp,2014-05-29,671942,0.00475602,37182040.0
xrp,2014-05-30,423386,0.00479502,37486937.0
xrp,2014-05-31,531464,0.0042608,33310464.0
xrp,2014-06-01,104491,0.00398346,31142251.0
xrp,2014-06-02,224767,0.00418457,32714507.0
xrp,2014-06-03,523735,0.0043479,33991403.0
xrp,2014-06-04,495404,0.00417669,32652902.0
xrp,2014-06-05,316924,0.00380739,29765755.0
xrp,2014-06-06,251939,0.00388633,30382899.0
xrp,2014-06-07,122767,0.00396438,30993085.0
xrp,2014-06-08,116982,0.00395427,30914047.0
xrp,2014-06-09,254453,0.00409845,32041230.0
xrp,2014-06-10,320733,0.00442466,34591504.0
xrp,2014-06-11,330171,0.0045053,35221938.0
xrp,2014-06-12,195989,0.00437163,34176921.0
xrp,2014-06-13,260156,0.00419815,32820674.0
xrp,2014-06-14,156733,0.00404555,31627664.0
xrp,2014-06-15,87134,0.00393156,30736502.0
xrp,2014-06-16,173902,0.00425591,33272235.0
xrp,2014-06-17,134191,0.00423192,33084684.0
xrp,2014-06-18,123880,0.00426714,33360030.0
xrp,2014-06-19,152842,0.00424936,33221028.0
xrp,2014-06-20,107290,0.00417379,32630230.0
xrp,2014-06-21,139745,0.00417081,32606932.0
xrp,2014-06-22,163907,0.0042007,32840609.0
xrp,2014-06-23,130964,0.00406707,31795905.0
xrp,2014-06-24,146524,0.00414601,32413049.0
xrp,2014-06-25,274475,0.00397443,31071655.0
xrp,2014-06-26,18934,0.00406613,31788556.0
xrp,2014-06-28,13066,0.00400522,31312368.0
xrp,2014-06-29,13622,0.00403295,31529158.0
xrp,2014-06-30,19286,0.00405627,31711471.0
xrp,2014-07-01,463384,0.00384414,30053062.0
xrp,2014-07-02,151532,0.00353715,27653048.0
xrp,2014-07-03,138902,0.00335335,26216120.0
xrp,2014-07-05,157615,0.00322696,25228017.0
xrp,2014-07-06,189677,0.00289686,22647332.0
xrp,2014-07-08,243091,0.00322144,25184862.0
xrp,2014-07-09,191320,0.00382076,29870276.0
xrp,2014-07-10,243116,0.00405905,31733201.0
xrp,2014-07-11,440262,0.00427641,33432497.0
xrp,2014-07-12,177227,0.00430633,33666408.0
xrp,2014-07-13,65185,0.00428851,33527094.0
xrp,2014-07-14,124689,0.00435435,34041823.0
xrp,2014-07-15,164297,0.00449126,35112171.0
xrp,2014-07-16,336575,0.00481683,37657441.0
xrp,2014-07-17,952586,0.00607785,47515955.0
xrp,2014-07-18,533656,0.0064207,50196318.0
xrp,2014-07-19,561172,0.00536314,41928431.0
xrp,2014-07-20,242152,0.00531017,41514318.0
xrp,2014-07-21,137352,0.00537171,41995431.0
xrp,2014-07-22,190981,0.00552425,43187972.0
xrp,2014-07-23,393058,0.00605374,49959099.0
xrp,2014-07-24,204155,0.00597065,49273391.0
xrp,2014-07-25,101831,0.00601495,49638981.0
xrp,2014-07-26,171062,0.00605148,49940448.0
xrp,2014-07-27,92259,0.00603468,49801805.0
xrp,2014-07-28,156472,0.00611819,50490978.0
xrp,2014-07-29,121361,0.00608408,50209482.0
xrp,2014-07-30,443622,0.00511744,42232188.0
xrp,2014-07-31,510653,0.00532195,43919928.0
xrp,2014-08-01,476797,0.00526927,43485181.0
xrp,2014-08-02,233084,0.00528533,43617717.0
xrp,2014-08-03,68539,0.00522377,43109687.0
xrp,2014-08-04,267404,0.00492598,40652145.0
xrp,2014-08-05,313189,0.00510773,42152056.0
xrp,2014-08-06,225175,0.00519963,42910470.0
xrp,2014-08-07,238978,0.0053528,44174520.0
xrp,2014-08-08,187619,0.00547348,45170444.0
xrp,2014-08-09,304884,0.00526909,43483695.0
xrp,2014-08-10,247016,0.00499822,41248313.0
xrp,2014-08-11,269785,0.00518787,42813419.0
xrp,2014-08-12,295203,0.00503855,41581141.0
xrp,2014-08-13,293453,0.0049334,40713380.0
xrp,2014-08-14,618173,0.00528171,43587843.0
xrp,2014-08-15,338882,0.00538541,44443638.0
xrp,2014-08-16,86208,0.00541515,44689070.0
xrp,2014-08-17,114953,0.00516341,42611560.0
xrp,2014-08-18,381448,0.00496734,40993473.0
xrp,2014-08-19,295660,0.00502726,41487969.0
xrp,2014-08-20,183959,0.00529561,43702554.0
xrp,2014-08-21,162061,0.00515281,42524083.0
xrp,2014-08-22,157921,0.00507132,41851578.0
